UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
Najiha Online,@najiha_online,2021-01-01T04:12:42.000Z,"Vaksin Covid-19Vaksin Covid-19 - Najiha Online
Vaksin Covid-19 akan diberikan secara percuma kepada rakyat Malaysia manakala warga asing akan dikenakan caj yang akan ditetapkan oleh Kementerian Kesihatan Malaysia (KKM), kata Tan Sri Muhyiddin...
najihaonline.info",,,,
The Star,@staronline,2021-01-01T04:11:58.000Z,"Soccer-Chelsea confirm 32.5 million pound profit despite COVID-19 hit on revenue
https://thestar.com.my/sport/football/2021/01/01/soccer-chelsea-confirm-325-million-pound-profit-despite-covid-19-hit-on-revenueâ€¦Soccer-Chelsea confirm 32.5 million pound profit despite COVID-19 hit on revenue
(Reuters) - Chelsea recorded a profit of 32.5 million pounds ($44.44 million) in the last financial year despite the economic impact of the COVID-19 pandemic, the Premier League club said.
thestar.com.my",,,3,1
Pejabat Mufti Wilayah Persekutuan,@pejabatmuftiwp,2021-01-01T04:07:20.000Z,"Ú¤Ù„Ø¨Ø§Ý¢Ø§ÙŠ Ú†ÙˆØ±ÙŠØªÙ† Ø¯Ø§Ù† Ú¤Ø±ÙŠØ³ØªÙŠÙˆØ§ ÙŠÚ  Ø¨Ø±Ù„Ø§Ú©Ùˆ Ø®ØµÙˆØ³Ú½ Ø¯ Ø³Ø§Ø¹Øª Ù†Ý¢Ø§Ø±Ø§ Ø³Ø¯Ú  Ø¨Ø±Ø¬ÙˆØ§Ú  Ù…Ú Ù‡Ø§Ø¯Ú¤ÙŠ Ú¤Ù†Ø¯Ù…ÙŠÚ© covid-19. Ø³Ù…ÙˆÝ¢ ÙˆØ§Ø¨Ù‚ ÙŠÚ  Ù…Ù„Ù†Ø¯Ø§ Ø¯Ù†ÙŠØ§ Ú©ØªÙŠÚ© Ø§ÙŠÙ† Ø¯Ø£Ú Ú©Øª Ø§ÙˆÙ„ÙŠÙ‡ Ø§Ù„Ù„Ù‡ Ø³Ø¨Ø­Ø§Ù†Ù‡ ØªØ¹Ø§Ù„Ù‰. Ù‡Ø§Ú½ Ú©Ú¤Ø¯Ú½ Ú©ÙŠØª Ù…Ù…ÙˆÙ‡ÙˆÙ† Ú¤Ø±Ù„ÙŠÙ†Ø¯ÙˆÚ Ù† Ø¯Ø§Ù† Ú¤Ø±ØªÙˆÙ„ÙˆÚ Ù†

Ø³Ù…ÙˆÝ¢ ØªØ§Ù‡ÙˆÙ† Ù¢Ù Ù¢Ù¡ ÙŠÚ  Ø¨Ø§Ú©Ù„ ØªÙŠØ¨Ø§ Ø§ÙŠÙ† Ø§Ú©Ù† Ù„Ø¨ÙŠÙ‡ Ø¨Ø§Ø¡ÙŠÙ‚ Ø¯Ø±ÙŠ ØªØ§Ù‡ÙˆÙ†Ù¢ Ø³Ø¨Ù„ÙˆÙ…Ú½.",,,2,4
The Star,@staronline,2021-01-01T03:10:57.000Z,"It was a subdued New Yearâ€™s Eve for the country as Malaysians continue to hope and wait for the vaccine to end their year of Covid-19 woes.A muted New Yearâ€™s countdown
PETALING JAYA: It was a subdued New Yearâ€™s Eve for the country as Malaysians continue to hope and wait for the vaccine to end their year of Covid-19 woes.
thestar.com.my",,,1,5
The Star,@staronline,2021-01-01T03:09:28.000Z,"Malaysia reported a record high 2,525 Covid-19 cases on the last day of 2020.2,525 infections reported
PETALING JAYA: Malaysia reported a record high 2,525 Covid-19 cases on the last day of 2020, bringing the total number of cases in the country to 113,010.
thestar.com.my",,1,10,4
ISH,@mdotisham,2021-01-01T03:04:21.000Z,"Five years ago, probably the worst day of my life, but everything happens for a reason.Thank god everything that i have achieved. 2020 has been great despite covid 19, manage to finish my studies and secured a permanent job. Hopefully 2021 will be great year to achieve more.",,1,1,6
Seina,@Seina,2021-01-01T02:59:50.000Z,2021å¹´ã€COVID-19ã«æƒ‘ã‚ã•ã‚Œã‚‹æœ€ä¸­ã«å¤–å›½ã«è»¢å±…ã—ã¦ãã‚‹äººã¯å„ç¨®ã«ç½ ãŒã‚ã‚‹ã‹ã‚‰æœ¬å½“ã«æ°—ã‚’ã¤ã‘ã¦ã­ã€‚ã™ã§ã«æ®‹ã£ã¦ã‚‹åœ¨ç•™é‚¦äººã¯å…ç–«ã‚ã‚‹ã‹ã‚‰æ®‹ã£ã¦ã‚‹äººã¯å¤šã„ã‚ã‘ã§æ–°ã—ãæ¥ãŸäººã¯é¨™ã—ãŸã„äººã‹ã‚‰ã—ãŸã‚‰æ ¼å¥½ã®ã€Œã‚«ãƒ¢ã€ã ã‹ã‚‰ã€‚ã€‚ä½•ã‹è¡Œå‹•ã‚’èµ·ã“ã™æ™‚ã¯è¤‡æ•°æ¡ˆã‚’ã€å±é™ºå›žé¿ã¯ä¸‡å…¨ã«ã­ã€‚ #ä½•ã‹ã‚’è¦‹ãŸ,,,,7
Joanne Tee,@ennaojt,2021-01-01T02:57:14.000Z,"As usual, companies are more interested in making profits than making sure the rakyat feel safe. 
@airasia
 full flight seats before Covid-19 times already had passengers very close to each other. Time Covid-19 tak ada SOPs baru ke? ZERO social distancing.",,1,11,12
Media Selangor,@Media_Selangor,2021-01-01T02:57:03.000Z,#PENDAPAT Sorotan 2020: #Covid19 ubah ragam dunia https://selangorkini.my/2021/01/sorotan-2020-covid-19-ubah-ragam-dunia/?utm_source=dlvr.it&utm_medium=twitterâ€¦,,,,
Joe Carlos,@jcarlos20200,2021-01-01T02:55:03.000Z,"Replying to 
@RepMaxineWaters
 and 
@iamyuneekTo all those who lost a family member, relative or friend because of Covid-19, my deepest sympathies. You are not alone, we are here with you. We shall stand up in the face of adversity and regain our confidence, strength and move onwards to a new beginning.",,,1,4
Christopher Lee,@chriskc_Lee,2021-01-01T02:49:57.000Z,"Replying to 
@netraKL
 and 
@Dr_ASinghRAs well as the hundreds, (perhaps more) who have recovered from COVID-19 but who are still struggling with some of its devastating after effects. I pray they (& their families) will be resolute with their rehabilitation & be granted a full recovery this new year.",,,3,8
RTM Malaysia,@RTM_Malaysia,2021-01-01T02:45:00.000Z,"PERUTUSAN KHAS PM SEMPENA TAHUN BAHARU 2021: VAKSIN #COVID19 PERCUMA UNTUK RAKYAT
@MKNJPM
#PKPB
#KitaTeguhKitaMenang
#KomunikasiKita
#PsaCOVID19RTM",,,2,1
SYOK,@syoksyoksyok,2021-01-01T02:30:00.000Z,"Semoga tahun baru ni memberi harapan kepada kita semua #COVID19 #KoronavirusKes Positif Tertinggi Harian Dicatatkan Pada Hari Terakhir 2020
Uish, semoga 2021 menjadi tahun yang memberi harapan kepada kita
bm.syok.my",,,,
KKMalaysia,@KKMPutrajaya,2021-01-01T01:51:29.000Z,"Pemberian vaksin #COVID19 di negara ini dijangka bermula secara berfasa Februari ini. 

Keutamaan kepada petugas di barisan hadapan, diikuti golongan berisiko tinggi (seperti warga emas dan pesakit kronik) dan orang awam. 

Vaksin ini percuma untuk rakyat Malaysia.",,21,1.2K,1.4K
Dilip Mutum,@admutum,2021-01-01T01:48:35.000Z,"Wishing everyone a Very Happy, Prosperous and Covid-19 free New Year 2021.",,1,,5
Sathia M. R.,@SathiaMR,2021-01-01T01:44:22.000Z,"""Happy New Year 2021. Wish you all the best for upcoming year & let us all hope we beat Covid-19."" #happynewyear2021",,,,
Media Selangor,@Media_Selangor,2021-01-01T01:40:32.000Z,#AGENSI Klang rekod kes #Covid19 tertinggi tiga hari berturut https://selangorkini.my/2021/01/klang-rekod-kes-covid-19-tertinggi-tiga-hari-berturut/?utm_source=dlvr.it&utm_medium=twitterâ€¦,,,,
Twentytwo13,@Twentytwo13news,2021-01-01T01:35:34.000Z,"After a forgettable 2020 no thanks to #Covid19, the economic downturn and political instability, Malaysians are hoping for a better and brighter 2021 while being mindful that the fight against the coronavirus is far from over. https://twentytwo13.my/issues/malaysians-hope-to-emerge-stronger-and-freer-after-the-darkness-of-2020/â€¦
#Hello2021 #HappyNewYear2021Malaysians hope to emerge stronger and freer after the darkness of 2020 - Twentytwo13
After a forgettable 2020 no thanks to Covid-19, the economic downturn and political instability, Malaysians are hoping for a better and brighter 2021 while being mindful that the fight against the...
twentytwo13.my",,,3,
TheVibes.com,@thevibesnews,2021-01-01T01:35:02.000Z,"Macron pledges no â€˜unjustifiable delaysâ€™ in Covid-19 jabsMacron pledges no â€˜unjustifiable delaysâ€™ in Covid-19 jabs
Criticism grows over slow pace of France's inoculation campaign
thevibes.com",,,,
TRAXXfm,@traxxfmofficial,2021-01-01T01:33:53.000Z,"#Repost 
@onenewsonline
â€¢ â€¢ â€¢ â€¢ â€¢ â€¢
Status terkini Covid-19 dalam negara.
Catat angka kes tertinggi.

#onenews #covid19 https://instagram.com/p/CJe-yLchODZ/?igshid=if3yqrizoafeâ€¦",,,,
TRAXXfm,@traxxfmofficial,2021-01-01T01:32:21.000Z,"#Repost 
@onenewsonline
â€¢ â€¢ â€¢ â€¢ â€¢ â€¢
Pecahan kes baharu jangkitan Covid-19

#onenews #covid19 https://instagram.com/p/CJe-m-3BTfn/?igshid=896wtk8udogbâ€¦",,,,
TRAXXfm,@traxxfmofficial,2021-01-01T01:31:48.000Z,"#Repost 
@onenewsonline
â€¢ â€¢ â€¢ â€¢ â€¢ â€¢
Pecahan kes baharu jangkitan Covid-19

#onenews #covid19 https://instagram.com/p/CJe-i3fBMwZ/?igshid=a7tz2sm1hs6yâ€¦",,,,
Akhramsyah MU Sanusi,@AMUBAIDAHS,2021-01-01T01:31:15.000Z,"Bukan kali pertama kluster menular membabitkan penjara atau pusat kurungan kendalian 
@KDNPUTRAJAYA
 - di Kedah, Lahad Datu..

Mohon 
@dhzhamzah
 memberi penumpuan mengelak #COVID19 menular kembali sebegini.. ini top priority, bkn kerja2 politik utk 
@MuhyiddinYassin
#KitaJagaKitaQuote Tweet
SuaraTV
@suara_tv
 Â· Dec 30, 2020
â€œPeningkatan kes di Johor disebabkan oleh kluster berkaitan penjara iaitu Kluster Tembok Choh yang melaporkan sebanyak 374 kes,""

'1,870 Jangkitan Baru Covid-19, Johor Catat Kes Harian Tertinggi' https://suara.tv/30/12/2020/1870-jangkitan-baru-covid-19-johor-catat-kes-harian-tertinggi/â€¦ via @suara_tv",,,1,7
Amin Iskandar,@aminiskandar,2021-01-01T00:58:36.000Z,"5 perkataan paling kerap diguna disebabkan Covid-19 https://malaysianow.com/berita/2020/12/31/5-perkataan-paling-kerap-diguna-disebabkan-covid-19/â€¦ via 
@MNowNews5 perkataan paling kerap diguna disebabkan Covid-19
2020 memperdengarkan kita dengan istilah-istilah yang kerap kali disebut sepanjang tahun sehingga menjadi sebahagian daripada perbualan harian orang ramai.
malaysianow.com",,,,
LouieKL,@louiekl,2021-01-01T00:58:30.000Z,"Mean Kalau Org Tu Sihat tak de Sebarang Penyakit.. Tapi Oleh Kerana Dia Penat.. Dia boleh dijangkiti Covid19 
 Gurb..Oxygen Drop kot.",ðŸ˜³,,,
theSun,@theSundaily,2021-01-01T00:55:32.000Z,"Covid-19: vulnerable groups must continue to be protected â€” Dr Noor HishamCovid-19: vulnerable groups must continue to be protected â€” Dr Noor Hisham
KUALA LUMPUR: The Ministry of Health (MoH) hopes that the community will continue to play a role in protecting the vulnerable in the fight against Cov...
thesundaily.my",,2,1,8
OneNews,@onenewsofficial,2021-01-01T00:55:04.000Z,"Lima keutamaan kerajaan pada 2021, pacu pemulihan negara pasca COVID-19 

#onenewsLima keutamaan kerajaan pada 2021, pacu pemulihan negara pasca COVID-19 - OneNews
Perdana Menteri menggariskan lima keutamaan kerajaan pada tahun 2021 dalam usaha memulihkan negara pasca COVID-19. Jelas Tan Sri Muhyiddin Yassin malam tadi, pertama mempertingkat tahap kesihatan...
onenews.my",,,,
BERNAMA,@bernamadotcom,2021-01-01T00:45:51.000Z,"[News] PM Lee: Economically Singapore begins to see signs of stabilisation amid COVID-19 
@leehsienloong
https://bernama.com/en/business/news.php?id=1917498#.X-5wiKhiQJI.twitterâ€¦Quote Tweet
leehsienloong
@leehsienloong
 Â· 20h
#HappyNewYear everyone! I hope 2021 will bring better times, but letâ€™s stay vigilant, and be ready for surprises. Whateverâ€™s in store in the year ahead, we can look forward with confidence and hope. â€“ LHL
0:41
15.8K views",,1,3,4
Abdul Rashid MBE,@HRHMBE,2021-01-01T00:40:52.000Z,"Replying to 
@zukiAli_Terima kasih kepada semua penjawat awam khususnya 'frontliners' KKM PDRM ATM. Terus berikan khidmat terbaik kepada semua Tahun 2021. Tekadkan usaha menentang COVID19 & RASUAH.",,,,
Christopher Lee,@chriskc_Lee,2021-01-01T00:30:24.000Z,"Imperial College London: The new COVID-19 (B117) variant is > transmissible than other variants. Affecting a greater proportion of those < 20s.
It has transmission advantage of 0.4-0.7 in reproduction no. compared to current strain.
More reason to 
 SOP!New COVID-19 variant growing rapidly in England | Imperial News | Imperial College London
NEW COVID-19 STRAIN - The new SARS-CoV-2 variant is growing rapidly, is more transmissible than other variants, and affecting a greater proportion of under 20s.
imperial.ac.uk",ðŸ˜·,1,13,18
Dr. Uzir,@Dr_Uzir,2021-01-01T00:28:22.000Z,"Statistik terkini COVID-19 sehingga 31 Disember 2020. Bersama-sama kita mengekang penularan COVID-19 dengan mengikuti nasihat dan arahan MKN dan KKM. Jaga perjarakkan dan kurangkan interaksi bersemuka. 

#DOSM
#Banci2020
#MenghitungMalaysia
#MyCensus2020
#KPDOSM",,,4,11
Syuhada,@nursyuhada_7,2021-01-01T00:24:36.000Z,"Happy New Year 
 

How i miss Life before COVID 19
#newyear #HappyNewYear2021 
#kualalumpur #malaysia",ðŸ’– ðŸ’– ðŸ¥³ ðŸ˜­,,,1
GerbangPost,@GerbangPost,2020-12-31T23:30:32.000Z,COVID-19: Tiada sambutan tahun baharu di kebanyakan negeri http://dlvr.it/RphlgS,,,3,
The Star,@staronline,2020-12-31T23:20:56.000Z,"Fake Covid-19 result scam
https://thestar.com.my/news/nation/2021/01/01/fake-covid-19-result-scamâ€¦Fake Covid-19 result scam
JOHOR BARU: As the Covid-19 spotlight is now on foreign workers nationwide, some foreigners have resorted to buying fake negative Covid-19 swab test results to allow them to work.
thestar.com.my",,3,8,7
The Star,@staronline,2020-12-31T23:20:46.000Z,"Ipoh folk hopeful of a better year ahead, free of Covid-19
https://thestar.com.my/news/nation/2021/01/01/ipoh-folk-hopeful-of-a-better-year-ahead-free-of-covid-19â€¦Ipoh folk hopeful of a better year ahead, free of Covid-19
IPOH: A country and world free of Covid-19 was on top of everyoneâ€™s wish list for the new year.
thestar.com.my",,,,1
â™”mia_airinaâ™”,@MiaAirina,2020-12-31T23:20:20.000Z,"Tahun Baru bersama Covid 19

Terima kasih kpd yg menyumbang Covid kpd kami sekeluarga. Terutama pihak kerajaan sbb masih lg tak buat ape2 tindakan. Dgn alasan EKONOMI lg penting. Sedangkan NYAWA tu ntah jatuh no brp. Dan juga kpd mereka yg tak ikut SOP.",,,,
StraightTalk,@Straigh31044321,2020-12-31T23:07:27.000Z,"@TSDMujeebudeen
 @zulsulong
 @zunarkartunis
 @drwanazizah
 @DrDzul
 @n_izzah
 @khalidsamad
 @MSabu_Official
 @mujahidrawa
 @hjhusammusa
 @syahredzan
 Pegawai kanan Pusat Khidmat MCA positif Covid-19 â€“ Malaysia DatelinePegawai kanan Pusat Khidmat MCA positif Covid-19
Pusat Perkhidmatan dan Aduan Ibu Pejabat MCA telah ditutup selepas seorang pegawai kanannya disahkan positif Covid-19. Menurut kenyataan Ibu Pejabat MCA, selepas mendapat maklumat tersebut, pejabat...
malaysiadateline.com",,,,
SZA,@YaiAmran,2020-12-31T23:05:47.000Z,"1.1.2021, lebih kurang jam 5.40 pg ak terima wasap. kwan ak hilang pak saudara yg ak sendiri pun rapat dgn mereka sbb covid19. Al Fatihah Pak Busu... semoga kwn aku, keluarga, maksu dan anak2 kuat hadapi ujian ni...2020 hilang ayah, 2021 hilang pak saudara. Adk pd ayah dia..",,,,
The Star,@staronline,2020-12-31T23:00:48.000Z,"INTERACTIVE: Here's how Covid-19 changed the movement of people in Malaysia
https://thestar.com.my/news/nation/2021/01/01/interactive-heres-how-covid-19-changed-the-movement-of-people-in-malaysiaâ€¦INTERACTIVE: Hereâ€™s how Covid-19 changed the movement of people in Malaysia
Ever since the start of the conditional movement control order in May 2020, the amount of time Malaysians spent at home has mostly been on a downward trend even as Covid-19 cases soared in the past...
thestar.com.my",,,1,1
Kempen Tabung Pahlawan,@tabung_atm,2020-12-31T22:00:00.000Z,"Di tahun baru ini, semoga setiap kita bangkit dengan semangat baru untuk cabaran yang akan datang serta semoga wabak Covid-19 semakin reda. Kami daripada Kempen Tabung Pahlawan mengucapkan Selamat Tahun Baru 2021 kepada seluruh rakyat Malaysia.  
#SayangiMalaysiaku
#tahunbaru2021",,,,
TheVibes.com,@thevibesnews,2020-12-31T21:54:55.000Z,"#Covid19 numbers: 31 December 2020
- 2525 new cases (2,512 local transmissions and 13 imported cases)
- 1481 recoveries
- 23,598 active cases
- 8 death (471 in total in Malaysia since the pandemic began)
- 131 patients in ICU including 60who are intubated
#thevibes #FromEverySide",,,,
Venkatraman Ganesan,@venkyloquist,2020-12-31T17:27:37.000Z,"My favourite 10 ""mind numbing"" research repositories on COVID-19;

10. 
@thelonevirologi
9. 
@ScottGottliebMD
8.  
@hendrikstreeck
7. 
@nextstrain
 
6. 
@neil_ferguson
 
5. 
@DrMikeRyan
4. 
@TheLancet
 
3. 
@CEPIvaccines
 
2. 
@CT_Bergstrom
 
1. 
@__ice9",,,,1
Susu Segar Ampang,@SusuSegarAmpang,2020-12-31T17:20:02.000Z,".
Happy New year everyone...! Moga tahun baru lebih baik dari tahun lepas. Semoga dipermudahkan setiap urusan anda semua. Semoga kita semua makin sihat dan Sejahtera.. Semoga kita menang akhiri covid 19. https://instagram.com/p/CJeGRDYhV5T/?igshid=1fk0hwc6kpsltâ€¦",,,,
izzatul amani,@atulamani,2020-12-31T17:18:47.000Z,Aku yakin Allah pasti akan bagi rezeki dan nikmat yang lebih besar. Dia Maha Mengetahui segalanya. Apa harapan tahun 2021 ? COVID-19 HILANG DAN JANGAN MUNCUL BUAT COMEBACK,,1,,
izzatul amani,@atulamani,2020-12-31T17:18:47.000Z,Covid-19 ni mmg betul2 ujian.. Tapi ada org anggap ujian ni membebankan & menyusahkan dan ada org anggap ianya utk meningkatkan keimanan supaya cari Allah balik . Semoga kte semua redha dan boleh hadapinya dgn kuat.,,1,,
izzatul amani,@atulamani,2020-12-31T17:18:39.000Z,"Abg jnt pn siap cakap kt abah ""Takpa bang. Benda ni skjp jeee. kena sabar, tak lama nanti bebas lah kte dari covid-19 ni"" Btw, dia ni org india. Dia pun tahu jaga hati dan perasaan. Nk dijadikan cerita, ade lah jiran aku sblh ni (kontak rapat) jgk",,1,,
izzatul amani,@atulamani,2020-12-31T17:18:39.000Z,"Dalam risau2 aku, rupanya dorg pn risau jgk siap family remind jgn balik kg. Sebelum2 ni aku tak faham knp sampai keluar ayat ""pesakit covid-19 bkn penjenayah"" Bila dah kena mcmni baru fhm. Ade yg faham tu ok je. dia cakap ""takpe, sabar, ini semua ujian. Kami 1 taman faham""",,1,,
izzatul amani,@atulamani,2020-12-31T17:18:32.000Z,"KONTAK RAPAT COVID PUN BKN PENJENAYAH 

Saja nak cerita nak luah kt sini. Nak jadikan as kenangan pahit ke manis ? 
 Okay, awal bulan 12 haritu, kami 1 family dikejutkan dgn berita yg adk kami disahkan positif covid-19. Dpt dari tmpt kerja dia kt kilang.",ðŸ¤” ðŸ¤”,1,2,4
é©¬æ¥è¥¿äºšä¸­å›½æŠ¥,@mychinapress,2020-12-31T17:12:55.000Z,"â€œå«ç”Ÿéƒ¨å°†é€šè¿‡â€˜ä½Žæ”¶å…¥ç¾¤ä½“å¥åº·å…³æ€€è®¡åˆ’â€™ï¼ˆPeKa B40ï¼‰ï¼Œå¢žå¼ºç¤¾åŒºèƒ½åŠ›ã€ä¿æŠ¤ç»¿åŒºï¼Œå¹¶æ”¹å–„å¯¹éžä¼ æŸ“æ€§ç–¾ç—…ï¼ˆå¦‚ç³–å°¿ç—…å’Œé«˜è¡€åŽ‹ï¼‰çš„æŽ§åˆ¶â€ 
https://chinapress.com.my/?p=2343071
é€æ–°é—»ç»™ä½  https://t.me/chinapressonlineâ€¦
#ä»Šæ—¥ä¸­å›½æŠ¥ #å…¨çƒå¤§æµè¡Œ #æ–°å† è‚ºç‚Ž #COVID_19 #å¤ç®¡ä»¤SOP",âœŒ,,1,5
Venkatraman Ganesan,@venkyloquist,2020-12-31T17:11:48.000Z,"My top 10 ""go to"" institutions/administrations for news on COVID-19;

10. 
@Worldometers
;
9. 
@CDCgov
;
8. 
@KKMPutrajaya
;
7. 
@WHO
;
6. 
@govsingapore
;
5. 
@washingtonpost
;
4. 
@JohnsHopkinsSPH
;
3. 
@FinancialTimes
;
2. 
@TheAtlantic
 
1. 
@MoHFW_INDIA",,,,
BERNAMA,@bernamadotcom,2020-12-31T17:06:40.000Z,"KBS perkemas SOP pembukaan fasa kelima sektor sukan dan rekreasi

https://bernama.com/bm/sukan/news.php?id=1917589â€¦
@KBSMalaysia
 #COVID19 #PKP 
@MKNJPM",,,4,3
zainisaari,@zainisaari,2020-12-31T17:05:29.000Z,"Replying to 
@redzuanNewsMPB
 and 
@anthraxxxx@MKNJPM
, we know it's difficult balancing on needs to mitigate Covid19 spread and some semblance of a normal life, but but surely travel into a red zone is not advisable for people from a ""safe"" zone.",,,2,8
